nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
NUGGETS DE PAPA CON QUESO,comida-para-ninos,30 mins,Baja,4,"['6 papas, peladas y cocidas, cortadas en cubos medianos', '3 cucharadas de fécula de maíz, para la mezcla de papa', '2 yemas de huevo, para la mezcla de papa', '1/2 tazas de pan molido, para la mezcla de papa', 'suficiente de sal, para sazonar', '2 tazas de queso manchego, en cubos pequeños', '1 taza de harina de trigo, para empanizar', '2 huevos, batidos, para empanizar', '2 tazas de pan molido, para empanizar', 'suficiente de aceite vegetal, para freír', 'suficiente de salsa cátsup, para acompañar', 'suficiente de crudités de verduras, pepino y zanahoria, para acompañar']","['Coloca las papas cocidas en un tazón y sazona con sal, luego aplasta hasta hacer un puré, pero no te preocupes si la papa queda con pedazos un poco grandes. Una vez que obtengas el puré, añade la fécula de maíz, las yemas de huevo, el pan molido y un poco más de sal. Integra con ayuda de una espátula de plástico hasta obtener una mezcla fácil de manipular.', 'Toma una porción de la mezcla y forma rectángulos de 4 centímetros de largo con tus manos, ahueca con tu dedo y rellena con queso, cierra el rectángulo y da forma a los nuggets aplastando un poco con la mano. Repite el proceso hasta que termines con la mezcla.', 'Pasa los nuggets de papa por harina, después cubre con el huevo batido y finalmente baña con el pan molido. Fríe a temperatura media-baja por 6 minutos de cada lado, procura que el aceite no suba la temperatura para que los nuggets no se doren de más. Una vez listos, escurre sobre papel absorbente.', 'Sirve los nuggets de papa con queso en un plato extendido y acompaña con cátsup y crudités de verduras.']",https://cdn7.kiwilimon.com/brightcove/8901/8901.jpg
MOUSSE DE SALMÓN AHUMADO FÁCIL,botanas,,Baja,10,"['1 taza de yogurt griego natural', '200 gramos de salmón ahumado, cortado en cuadritos', '1/2 tazas de crema batida baja en grasa', 'suficiente de sal', 'suficiente de pimienta', '1 cucharada de ralladura de limón', '1 sobre de grenetina en polvo, 7 gramos, hidratada', '200 gramos de salmón ahumado, en láminas delgadas para decorar', 'suficiente de arúgula, para decorar', 'suficiente de cebollín, finamente picado, para decorar', 'al gusto de Galletas Integrales Habaneras®, para acompañar']","['Vierte el yogurt junto con la crema para batir y el salmón en la licuadora; mezcla a velocidad máxima hasta que se deshaga muy bien el salmón.', 'Vacía la mezcla en un bowl, sazona con pimienta al gusto, añade la ralladura de limón y mezcla uniformemente. Reserva.', 'Vierte unas 4 cucharadas de la mezcla de salmón y añade la grenetina fundida en un recipiente, luego mezcla constantemente por unos segundos, pues esto ayudará a temperar la mezcla y evitar que se corte. Enseguida integra la grenetina que temperaste a la mezcla e incorpora perfectamente.', 'Agrega la mezcla de salmón en un molde o refractario rectangular con plástico antiadherente, cubre con plástico antiadherente y refrigera el mousse por 4 horas o hasta que cuaje.', 'Desmonta el mousse de salmón ahumado del molde y coloca sobre un plato rectangular. Decora todo el mousse cubriendo con láminas de salmón, luego coloca hojas de arúgula y espolvorea el cebollín. Acompaña con unas ricas Galletas Integrales Habaneras®']",https://cdn7.kiwilimon.com/brightcove/8897/8897.jpg
ESQUITES CREMOSOS CON QUESO,botanas,30 mins,Baja,6,"['1/4 tazas de mantequilla sin sal, cortada en cubos', '1 taza de cebolla, finamente picada', '2 dientes de ajo, finamente picado', '2 chile cuaresmeño, sin semillas, finamente picado', '4 tazas de elote, tiernos y desgranados', '2 epazotes, solo las hojas', '1 taza de caldo de pollo', '1/2 tazas de queso crema bajo en grasa, cortado en cubos medianos', '4 cucharadas de mayonesa baja en grasa', '1 taza de queso Manchego bajo en grasa, rallado', 'al gusto de chile en polvo, para decorar', 'al gusto de queso cotija, rallado, para decorar', 'al gusto de chile serrano, en rodajas, para decorar', 'al gusto de Galletas Crackets®, para acompañar']","['Vierte la mantequilla en una cacerola a fuego medio-alto y una vez derretida, añade la cebolla, el ajo y el chile cuaresmeño. Cocina durante 3 minutos, enseguida incorpora el elote y las hojas de epazote y mueve para integrar bien los ingredientes. Cocina los esquites por 15 minutos o hasta que el elote esté blando.', 'Mezcla el queso crema y la mayonesa en un bowl con ayuda de una cuchara hasta formar una pasta. Añade a la preparación a los esquites con el queso manchego, cocina unos 10 minutos hasta que se hayan integrado bien los ingredientes y el queso se haya derretido, pues esto le dará la consistencia cremosa a la preparación. Retira del fuego.', 'Sirve los esquites cremosos con queso en un plato hondo, espolvorea chile en polvo y queso Cotija y decora con hojas de cilantro. Ccompaña con unas ricas galletas Crackets® y ¡listo para que disfrutes!']",https://cdn7.kiwilimon.com/brightcove/8863/8863.jpg
NACHOS CAMARÓN Y FRIJOL,botanas,,Baja,1,"['150 gramos de totopos', '100 mililitros de queso cheddar, derretido', '1/2 jitomates rojos, picado finamente', '100 gramos de camarón pacotilla, mediano', '1/4 cebollas moradas, picada finamente', '2 chiles serranos, rebanado finamente', '100 gramos de frijol negro, cocido entero', '1 pizca de sal de mesa', '1 pizca de pimienta molida', '1 limón', '10 hojas de cilantro fresco, picado finamente']","['Coloca los totopos en un plato y agrega el queso derretido al gusto.', 'Para el pico de gallo, mezcla jitomate, cebolla, cilantro, limón y sazona con sal y pimienta.', 'Sirve con camarones al centro. Incorpora los frijoles y la salsa pico de gallo.']",https://cdn7.kiwilimon.com/brightcove/786/786.jpg
GORDITAS DE SUADERO,carnes-y-aves,2h 30 mins,Baja,8,"['500 gramos de suadero', '2 tazas de agua', '1 taza de leche evaporada', '1 naranja, en mitades', '1 cucharadita de pimienta gorda', '1/2 tazas de cilantro', '1 cucharadita de clavo', '1 taza de cebolla, en cuartos', '5 ajos', '2 hojas de laurel', '2 cucharadas de sal de grano', '2 cucharadas de aceite vegetal', '500 gramos de masa de maíz', '1 cucharada de manteca de cerdo', '1 cucharadita de sal', 'suficiente de agua', '1 cucharada de manteca de cerdo, para freír el suadero', 'suficiente de cebolla, finamente picada', 'suficiente de cilantro, finamente picado', 'al gusto de salsa roja', 'al gusto de limón']","['Para el suadero, coloca en una ollita el suadero con el agua, la leche evaporada, la naranja, la pimienta gorda, el cilantro, el clavo, la cebolla, el ajo, el laurel y la sal de grano. Tapa y cocina por 2 horas. Si es necesario, vierte más agua al suadero para que siempre esté hidratado y no se seque.', 'Cuando esté suavecito, retira de la cocción, deja enfriar un poco y cuando te sea posible, pica la carne finamente.', 'Calienta en un sartén a fuego medio el aceite y fríe el suadero por 10 minutos, o hasta que quede doradito.', 'En un bowl mezcla la masa de maíz con la manteca de cerdo, la sal y el agua, hasta tener una masa suavecita.', 'Con ayuda de tus manos forma bolitas y aplana poco a poco hasta obtener la forma de gordita.', 'Calienta en un sartén una cucharada de manteca de cerdo y cocina las gorditas por ambos lados, aproximadamente 5 minutos por cada lado.', 'Con un cuchillo de sierra abre las gorditas por el borde de forma horizontal y sin separar totalmente. Rellena con el suadero, la cebolla y el cilantro. Acompaña con salsa roja y limones.']",https://cdn7.kiwilimon.com/brightcove/6812/6812.jpg
NACHOS CON CAMARÓN Y QUESO,botanas,10 mins,Baja,4,"['1 bolsa de Eva® Wok Teriyaki, 420 g', '500 gramos de camarón, chico, limpio, sin carcaza', '1/4 tazas de salsa de soya, para los camarones', '1 cucharadita de jengibre fresco, rallado, para los camarones', '2 cucharadas de mirin, para los camarones', '2 cucharadas de aceite de ajonjolí, para los camarones', 'suficiente de aceite vegetal', 'suficiente de totopos', '1 taza de frijol negro, cocido, sin caldo', 'suficiente de queso cheddar, fundido o queso tipo americano fundido, ideal para nachos', 'suficiente de queso manchego, rallado', 'suficiente de queso cheddar, rallado', 'suficiente de cebolla cambray, fileteada, incluyendo los tallos, para acompañar', 'suficiente de limón, en cuartos, para acompañar']","['Mezcla el camarón con la salsa de soya, el jengibre fresco, el mirin y el aceite de ajonjolí en un recipiente o bowl. Deja reposar en refrigeración por aproximadamente 10 minutos.', 'Calienta una sartén a temperatura alta, vierte un poco de aceite vegetal y cocina los camarones por 3 minutos. Cuando los camarones comiencen a tener un color rojo, integra la bolsa Eva® Wok Teriyaki, cocina sin dejar de mover por 4 minutos más, luego vierte la salsa teriyaki que incluye la bolsa Eva® Wok Teriyaki. Mezcla muy bien los ingredientes y retira del fuego. Enfría ligeramente.', 'Precalienta el horno a 200 °C.', 'Coloca los totopos sobre una charola apta para hornear, luego los frijoles negros, la ensalada de camarón salteada, el queso amarillo líquido, el queso manchego y el queso cheddar. Hornea a 200 °C por 10 minutos o hasta que el queso se gratine.', 'Una vez que los nachos con camarón y queso salgan del horno, espolvorea con cebolla cambray, sirve inmediatamente y disfruta con guacamole, pico de gallo o chiles toreados.']",https://cdn7.kiwilimon.com/brightcove/8781/8781.jpg
SLIDERS DE POLLO FRITO,carnes-y-aves,20 mins,Baja,10,"['3 tazas de leche', '1 cucharada de jugo de limón', '600 gramos de pechuga de pollo, en tiras', 'suficiente de sal, para sazonar el pollo', 'suficiente de pimienta, para sazonar el pollo', 'suficiente de paprika, para sazonar el pollo', '4 tazas de harina', 'suficiente de sal, para la harina', 'suficiente de pimienta, para la harina', 'suficiente de paprika, para la harina', '4 huevos, revuelto', '6 tazas de aceite vegetal, para freír', 'suficiente de pan para sliders', 'suficiente de mantequilla', 'suficiente de salsa búfalo, para alitas', 'suficiente de miel', 'suficiente de queso manchego, en rebanadas', '1 frasco de McCormick® mayo DIP crema y cebolla, para acompañar']","['Mezcla la leche con el jugo de limón en un tazón y marina las tiras de pollo. Deja reposar por 2 horas.', 'Cuela la leche de las tiras de pollo y sazónalas con sal, pimienta y paprika.', 'Mezcla la harina con sal, pimienta y paprika, luego divide la mezcla de harina en dos tazones.', 'Pasa las tiras de pollo por la harina, posteriormente por el huevo y nuevamente por la harina del segundo tazón.', 'Calienta el aceite vegetal en una olla a temperatura media y una vez que esté caliente, fríe cada tira de pollo por 8 minutos aproximadamente. Retira del aceite y escurre.', 'Arma las sliders: Unta mantequilla en el pan, coloca el pollo frito, baña con salsa búfalo, miel y coloca la rebanada de queso manchego.', 'Dipea las sliders de pollo frito en McCormick® mayo DIP crema y cebolla y disfruta.']",https://cdn7.kiwilimon.com/brightcove/8774/8774.jpg
¿CÓMO HACER CRACKERS CASERAS?,botanas,35 mins,Baja,4,"['1 taza de harina de almendra', '3/4 tazas de harina integral', '1 cucharadita de ajo en polvo', '1 1/2 cucharaditas de tomillo, en polvo', '1 cucharadita de orégano', '1/2 cucharaditas de pimienta negra', '1 cucharadita de cebollín, seco', '1 cucharadita de azúcar', '1 cucharadita de sal', '4 cucharadas de aceite de oliva', '1/3 tazas de agua', 'suficiente de harina integral', '1 huevo', '1/2 tazas de almendra']","['Mezcla la harina de almendra junto con la harina integral, el ajo en polvo, el tomillo en polvo, el orégano, la pimienta negra, el cebollín seco, el azúcar y la sal en un tazón hasta que los ingredientes se integren de manera homogénea.', 'Vierte el aceite de oliva y el agua poco a poco, amasa con tus manos limpias, procurando dar pequeños golpecitos a la masa y azotándola una y otra vez, ya que esto ayudará a obtener una consistencia suave y elástica.', 'Extiende la masa en una superficie enharinada con ayuda de un rodillo, puedes dividirla antes en dos para facilitar este proceso y hacerlo por porción. Deberás obtener un rectángulo de 3 mm de grosor, ten paciencia en este paso, pues la masa se retrae ligeramente al ser elástica. Cuadra este rectángulo con ayuda de un cuchillo o cortador de pizza, luego pasa el cuadro de masa a una charola con papel para hornear o papel encerado y deja reposar por 5 minutos.', 'Mientras la masa reposa, corta las almendras en piezas pequeñas con un cuchillo. Precalienta el horno a 180 °C.', 'Una vez que tengas todo listo, barniza el cuadro de masa con huevo, espolvorea con las almendras y corta la masa en cuadros de aproximadamente 3x2 cm. Hornea a 180 °C por 25 minutos y procura girar la charola a mitad de cocción para que el dorado sea uniforme.', 'Utiliza tus crackers de almendra para acompañar aderezos, ensaladas o sopas.']",https://cdn7.kiwilimon.com/brightcove/8685/8685.jpg
CORONA DE ATÚN CON QUESO CREMA,botanas,,Baja,8,"['1/2 tazas de cebolla morada', '1 taza de pimiento morrón, asado', '1/2 tazas de cilantro', '1/2 tazas de perejil', '1/2 tazas de chile jalapeño rojo, en escabeche, en rodajas', '2 tazas de queso crema, a temperatura ambiente', '2 tazas de atún en lata, drenado', '1/2 tazas de mayonesa', '1 cucharadita de ajo en polvo', '1 cucharadita de cebolla en polvo', 'suficiente de sal', 'suficiente de pimienta', '1 taza de cebollín, finamente picado, para decorar', '1/2 tazas de aceituna verde, para decorar', '1/2 tazas de aceituna negra, para decorar', '1/2 tazas de aceituna kalamata, para decorar', '1/2 tazas de pimiento morrón rojo, picado en cubos chicos, para decorar', 'suficiente de romero, para decorar', 'suficiente de pan pita, horneado, para acompañar', 'suficiente de Strongbow® Gold Apple']","['Pica la cebolla, el pimiento morrón, el cilantro y el perejil finamente. Reserva.', 'Mezcla la cebolla morada con el pimiento morrón, el cilantro, el perejil, el chile serrano rojo, el queso crema, el atún en lata y la mayonesa en un tazón. Sazona con ajo y cebolla en polvo, sal y pimienta.', 'Utiliza un molde en forma de rosca, fórralo internamente con película plástica y vierte la mezcla de queso que elaboraste. Distribuye bien en el molde y refrigera por una hora.', 'Desmolda la rosca sobre un platón, cubre con cebollín y distribuye las aceitunas verdes, las aceitunas negras, las aceitunas kalamata y el pimiento rojo. Decora el plato con romero y acompaña con pan pita horneado.', 'Acompaña la corona de atún con queso crema con Strongbow® Gold.']",https://cdn7.kiwilimon.com/brightcove/8598/8598.jpg
TAZÓN BOTANERO DE PAPITAS FUEGO,botanas,10 mins,Baja,6,"['3 bolsas de Ruffles® Ultra Flamin Hot, bolsa de 55 g c/u', '3 bolsas de cacahuates Kacang®, bolsa de 75 g c/u', '2 tazas de jarabe de maíz, para el tazón', '1/2 tazas de azúcar, para el tazón', '1/4 tazas de chamoy, para el tazón', '3 cucharadas de salsa picante, para el tazón', '1/4 tazas de chile en polvo, para el tazón', 'suficiente de aceite en aerosol, para engrasar', '2 bolsas de Ruffles® Ultra Flamin Hot, bolsa de 55 g c/u', '2 bolsas de cacahuates Kacang®, bolsa de 75 g c/u', 'suficiente de limón, en cuartos, para acompañar', 'suficiente de salsa picante, para acompañar']","['Tritura los Ruffles® Ultra Flamin Hot y los Cacahuates Kacang® con ayuda de tus manos o de un rodillo hasta que queden trozos muy pequeños. Reserva.', 'Calienta el jarabe de maíz, el azúcar, el chamoy, la salsa picante y el chile en polvo en una olla a fuego medio, aproximadamente por 8 minutos, hasta que se haga un caramelo y llegue a 130 °C. Retira del fuego.', 'Coloca los Ruffles® Ultra Flamin Hot y los Cacahuates Kacang® triturados en un bowl, vierte el caramelo y mezcla hasta integrar perfectamente. Deja enfriar ligeramente.', 'Necesitarás dos bowls para formar el tazón, uno más grande que otro. Coloca plástico adherente en la parte de inferior del bowl más pequeño y engrasa con aceite en aerosol (este bowl es para presionar y que no se pierda la forma del tazón de Ruffles). Haz lo mismo con el tazón más grande, pero coloca el plástico sobre la parte superior del bowl, pues será el molde del tazón (el que le dará forma), aquí no es necesario engrasar el molde.', 'Vierte la mezcla de Ruffles y cacahuates en el bowl más grande y presiona para dar forma con ayuda de una espátula de silicón, luego coloca encima el segundo bowl más pequeño sobre la mezcla sin dejar de presionar y rellena el borde hasta completar la forma del bowl. Refrigera por 1 hora.', 'Desmolda el tazón botanero de papitas fuego con mucho cuidado, rellena con más Ruffles® Ultra Flamin Hot y los Cacahuates Kacang®. Disfruta con limón y salsa picante.']",https://cdn7.kiwilimon.com/brightcove/8533/8533.jpg
TRONCO DE QUESO CON NUEZ,botanas,,Baja,8,"['2 tazas de queso crema', '1 taza de tocino, frito y finamente picado', '1/2 tazas de cebollín, finamente picado', '1 taza de queso cheddar, rallado', '1/4 tazas de crema ácida', '1 cucharadita de cebolla en polvo', '1 cucharadita de ajo en polvo', '3/4 tazas de mermelada Smucker’s® de cereza', 'suficiente de mermelada Smucker’s® de cereza', '1 taza de nuez, tostada', 'suficiente de galleta, para acompañar', 'suficiente de crutones, para acompañar']","['Mezcla el queso crema con el tocino, el cebollín, el queso cheddar, la crema ácida, la cebolla en polvo, el ajo en polvo y la Mermelada Smucker’s de cereza®.', 'Extiende un plástico adherente y vierte la mezcla de queso, forma un rollo con el plástico y refrigera por 1 hora.', 'Cubre el tronco de queso con nuez con Mermelada Smucker’s de cereza® y nueces. Acompaña con galletas y crutones de pan.']",https://cdn7.kiwilimon.com/brightcove/8459/8459.jpg
PALOMITAS CON M&M'S®,botanas,15 mins,Baja,6,"['1 sobre de m&m’s® chocolate con leche, 120 g', '3 1/2 tazas de maíz palomero', '1/2 tazas de azúcar, para el caramelo', '1 cucharada de mantequilla, para el caramelo', '3/4 tazas de leche, para el caramelo', '60 gramos de pretzel']","['Coloca el maíz palomero en una cacerola, tapa y cocina a fuego bajo hasta que el maíz reviente; mueve constantemente para que no se quemen las palomitas. Coloca en un tazón y reserva.', 'Para el caramelo: Coloca el azúcar en un sartén antiadherente y cocina a fuego medio bajo hasta que poco a poco se vuelva líquido, después agrega la mantequilla e incorpora con movimientos envolventes apoyándote de una cuchara de madera. Vierte poco a poco la leche sin dejar de mover, cocina hasta obtener una mezcla espesa, luego agrega la mitad de los M&M’s® Chocolate con Leche (60 g), incorpora y retira del fuego. Enfría.', 'Baña las palomitas con el caramelo, agrega los pretzels y el resto de los M&M’s® Chocolate con Leche (60 g).']",https://cdn7.kiwilimon.com/brightcove/8455/8455.jpg
ROSCA DE CHORIQUESO Y JALAPEÑO,botanas,8 mins,Baja,8,"['2 cucharadas de aceite vegetal', '1/2 tazas de cebolla, finamente picada', '2 tazas de chorizo, en trozos pequeños', '1 cucharada de ajo en polvo', '1 taza de queso asadero, en cubos', '1 taza de Rajas de jalapeño en escabeche San Marcos®', '2 tazas de queso crema, en cubos', '1/4 tazas de perejil, picado', 'suficiente de sal', 'suficiente de pimienta', '1/2 tazas de pimiento morrón, en salmuera, para decorar', '1/2 tazas de Rajas de jalapeño en escabeche San Marcos®, para decorar', 'suficiente de galletas saladas, o tostadas, para botanear']","['Vierte aceite vegetal en un sartén y una vez caliente sofríe la cebolla hasta que tome un tono transparente. Agrega el chorizo y el ajo en polvo, dora a temperatura media-baja.', 'Una vez dorado el chorizo apaga la flama, agrega el queso asadero, tapa y deja gratinar. Retira del fuego y enfría ligeramente.', 'Corta las Rajas de jalapeño en escabeche San Marcos® en cubos pequeños y reserva.', 'En un tazón suaviza el queso crema hasta obtener una consistencia untable. Agrega la mezcla de chorizo, las Rajas de jalapeño en escabeche San Marcos®, el perejil picado y sazona con sal y pimienta. Integra.', 'Vierte la mezcla en un molde de rosca cubierto con papel adherente. Apóyate de una pala de silicón para comprimir la mezcla y refrigera por 1 hora.', 'Desmolda la rosca de choriqueso, decora con pimiento morrón rojo y Rajas de jalapeño en escabeche San Marcos®. Acompaña con tostadas o galletas saladas para botanear.']",https://cdn7.kiwilimon.com/brightcove/8450/8450.jpg
PEPILOCOS FUEGO,botanas,,Baja,6,"['2 pepinos', '1/2 tazas de chamoy líquido', '1/2 tazas de chamoy en polvo', ""1 bolsa de Ruffles® Mega Crunch Flamin' Hot"", '1 bolsa de cacahuates Kacang®', '1/4 tazas de jugo de limón', '2 cucharadas de chamoy']","['Pela el pepino con ayuda de un pelador, luego corta en partes iguales de forma horizontal y ahueca con ayuda de una cuchara.', 'Escarcha el borde del pepino con el chamoy líquido y el chamoy en polvo.', ""Tritura los Ruffles® Mega Crunch Flamin' Hot en una bolsa de plástico con ayuda de un rodillo. Licúa los Cacahuates Kacang® por 2 minutos para triturarlos, pero sin hacerlos polvo."", ""Sirve los pepilocos fuego en un plato para compartir y decora con más Ruffles® Mega Crunch Flamin' Hot y Cacahuates Kacang®, después agrega limón, chamoy líquido y disfruta.""]",https://cdn7.kiwilimon.com/brightcove/8405/8405.jpg
DORILOCOS,botanas,,Baja,4,"['2 salchichas, cortada en rodajas', '1/4 tazas de catsup', '2 cucharadas de salsa siracha', '2 cucharadas de salsa maggi', '1/4 cebollas moradas, fileteada', '1/2 jugo de limón', '1 bolsa de Doritos® Flamin’ Hot', '1 bolsa de Doritos® Nacho', '1/2 tazas de queso amarillo, líquido', '1/2 tazas de frijol negro, cocido', '4 chiles jalapeños en escabeche', '1 bolsa de Doritos® Pizzerolas', '1/4 tazas de salsa verde', '1 cucharada de crema', '1 cucharada de maíz dulce', 'quesos fresco, rallado', 'cilantro fresco, lavado y desinfectado', '1 bolsa de Doritos® Dinamita', '1/3 tazas de jícama, pelada y rallada', '1/3 tazas de pepino, pelado, sin semillas y rallado', '1/3 tazas de zanahoria', '1/3 tazas de cacahuate japonés', '1 cucharada de cacahuate enchilado', '2 cucharadas de salsa picante', '1/2 limones']","['Dorilocos cóctel, en un bowl agrega la salchicha, la salsa catsup,la salsa siracha,el Jugo MAGGI y la cebolla morada.Añade el jugo de limón y mezcla hasta integrar. Corta la bolsa de Doritos Flamin Hot a lo largo, dobla y agrega la mezcla anterior.', 'Dorilocos Nacho, corta la bolsa de Doritos Nachos a lo largo, agrega el queso líquido con los frijoles y las rajas de chile serrano.', 'Dorilocos chilaquiles, corta la bolsa de Doritos Pizzerola, agrega la salsa verde,la crema,los granos de elote,el queso y el cilantro.', 'Dorilocos: corta la bolsa de Doritos Dinamita, agrega la jícama, el pepino,los cacahuates japoneses, los cacahuates enchilados, los churritos y la salsa picante; añade el limón.']",https://cdn7.kiwilimon.com/brightcove/903/903.jpg
TACOS LOCOS DE TAMARINDO,botanas,,Baja,6,"['1 1/2 tazas de dulces de tamarindo', '1 taza de zanahoria', '1 taza de pepino', '1 taza de jícama', '1 bolsa de Ruffles® Ultra Flamin Hot', '1 bolsa de cacahuates Kacang®', '1/4 tazas de jugo de limón', '1/4 tazas de chamoy', '1/4 tazas de chile en polvo']","['Para las tortillas de tamarindo: Coloca los tamarindos sobre una tabla y estira hasta tener 2 mm de grosor con ayuda de un rodillo, luego corta con una tapa de plástico circular y reserva.', 'Ralla la zanahoria, el pepino y la jícama sobre una tabla. Reserva.', 'Rellena los tacos locos triturando los Ruffles® Ultra Flamin Hot con tus manos y los Cacahuates Kacang®, la zanahoria, el pepino, la jícama rallada, el jugo de limón, el chamoy y el chilito en polvo.', 'Sirve los tacos locos de tamarindo en un platón para compartir y disfruta.']",https://cdn7.kiwilimon.com/brightcove/8312/8312.jpg
ROLLITOS TEX-MEX,botanas,25 mins,Baja,6,"['2 cucharadas de aceite vegetal', '2 tazas de pechuga de pollo, en fajitas o tiras medianas', '1 cucharadita de ajo en polvo', '1 cucharadita de cebolla en polvo', '1 cucharadita de comino, en polvo', '1/2 tazas de cebolla, finamente picada', '1 taza de pimiento morrón rojo, en cubos mediando', '1 chile jalapeño, sin semillas, finamente picado', '1/2 tazas de elote amarillo, de lata, drenado', '1 taza de frijol negro, cocidos, sin caldo', '2 cucharadas de hojuela de chile', '1/4 tazas de cilantro, finamente picado', '1 taza de queso cheddar, rallado', '500 gramos de hojaldre', 'suficiente de harina, para extender', '1 huevo, para barnizar', '1 taza de crema ácida, para el aderezo', '1/4 tazas de mayonesa, para el aderezo', '1/2 aguacates, sólo pulpa, para el aderezo', '1 cucharadita de ajo en polvo, para el aderezo', '1 cucharada de eneldo, para el aderezo', '3 cucharadas de jugo de limón, sin semillas, para el aderezo', '1 cucharada de vinagre blanco, para el aderezo', '1/2 manojos de cilantro, sólo hojas, finamente picadas', '1 cucharada de mostaza, para el aderezo', '2 cucharadas de aceite de oliva', 'suficiente de sal', 'suficiente de pimienta', 'suficiente de aceite vegetal']","['Para el relleno: Vierte el aceite vegetal en un sartén caliente y cocina la pechuga de pollo a fuego medio hasta dorar, sazona con el ajo en polvo, la cebolla en polvo, el comino en polvo y suficiente sal y pimienta.', 'Una vez que el pollo esté dorado, incorpora la cebolla, el pimiento morrón rojo, el chile jalapeño y cocina por 5 minutos. Luego integra el elote amarillo, los frijoles negros cocidos, la hojuela de chile, el cilantro y un poco más de sal y pimienta; cocina por 8 minutos más a fuego medio bajo. Finalmente agrega el queso cheddar rallado, deja fundir con el calor, retira el sartén del fuego y deja enfriar ligeramente.', 'Extiende la masa de hojaldre sobre una superficie enharinada con un rodillo, deberá de tener medio centímetro de grosor; una vez extendida corta rectángulos de 12 x 5 cm. Rellena cada rectángulo con la mezcla de pollo, luego barniza las orillas con huevo y cierra en forma de sobre, dejando los bordes por debajo. Congela por 15 minutos o hasta que los rollitos estén firmes.', 'Mientras los rollos se congelan, prepara el aderezo. En un tazón mezcla la crema ácida con la mayonesa, la pulpa de aguacate, el ajo en polvo, el eneldo, el jugo de limón, el vinagre blanco, el cilantro, la mostaza y el aceite de oliva. Sazona con sal y pimienta e integra con un batidor globo hasta obtener una mezcla homogénea, reserva en refrigeración.', 'Fríe los rollos en aceite vegetal caliente a fuego medio bajo. Escurre en papel absorbente.', 'Sirve los rollos junto con aderezo al gusto.']",https://cdn7.kiwilimon.com/brightcove/8253/8253.jpg
NACHOS CON BIRRIA,platos-fuertes,1h 30 mins,Baja,4,"['suficiente de aceite vegetal, para el adobo', '1 cebolla, cortada en trozos grandes, para el adobo', '10 dientes de ajo, para el adobo', '10 jitomates saladet, para el adobo', '1 cucharada de pimienta gorda, para el adobo', '1 cucharada de pimienta, para el adobo', '1 cucharadita de comino, para el adobo', '1 cucharadita de tomillo seco, para el adobo', '1 cucharadita de orégano seco, para el adobo', '1/4 rajas de canela, para el adobo', '3 laurel, para el adobo', '3 chiles de árbol, limpios, para el adobo', '4 chiles guajillos, limpios, para el adobo', '2 chiles anchos, limpios, para el adobo', '3 cucharadas de vinagre blanco, para el adobo', '4 tazas de agua, para el adobo', '1/2 cebollas, para la carne', '1 cabeza de ajo, para la carne', '1 ramillete de olor, para la carne', '800 gramos de chambarete de res', '1 kilo de pulpa de res', '3 pimienta gorda, para la carne', 'suficiente de sal, para la carne', 'suficiente de totopos', 'suficiente de frijol negro, cocidos y enteros', 'suficiente de queso manchego, rallado', 'suficiente de cebolla, finamente picada, para acompañar', 'suficiente de cilantro, solo las hojas, para acompañar', 'suficiente de limón, en cuartos, para acompañar']","['Para el adobo: Calienta el aceite vegetal en un sartén profundo a temperatura media, agrega la cebolla y el ajo y cocina por 5 minutos, luego integra los jitomates y cocina hasta que se deshagan, entonces añade las pimientas gorda y negra, el comino, el tomillo, el orégano, la canela, el laurel, el chile de árbol, el chile guajillo, el chile ancho, el vinagre blanco y finalmente un poco de agua para ayudar a suavizar todos los ingredientes. Cocina por 10 minutos y reserva.', 'Licua por 5 minutos o hasta que todo esté completamente molido.', 'Cocina la carne en una olla de presión con suficiente agua, agrega el ajo, la cebolla y la pimienta gorda. Cocina por 30 minutos. Destapa y agrega el adobo y sazona con sal. Cocina por 20 minutos más y reserva.', 'Retira la carne del consomé y pícala. Reserva.', 'Para los nachos: Coloca los totopos, los frijoles, la birria,el caldo de la birria y el queso en un platón. Gratina el queso y decora con cebolla y hojas de cilantro.']",https://cdn7.kiwilimon.com/brightcove/8232/8232.jpg
