nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
ARROZ SALVAJE CON HONGOS KNORR®,guarniciones,,Baja,4,"['1 sobre de Knorr® Mi Arroz® blanco Sazonador para arroz', '1 1/2 tazas de caldo de pollo', '1 taza de hongo porcini, deshidratados', '1 cucharada de sal', '1 hoja de laurel', '3 cucharadas de mantequilla', '3/4 tazas de cebolla, finamente picada', '1/2 tazas de zanahoria, finamente picada', '2 dientes de ajo molido', '1 pimienta, al gusto']","['Caliente el caldo de pollo en una olla a fuego medio, retire del fuego y agregue los hongos. Deje que los hongos se hidraten por al menos 20 minutos.', 'Retire los hongos del caldo y pique finamente (guarde el caldo).', 'En una olla ponga a hervir 2 1/2 tazas de agua. Agregue la hoja de laurel, la sal, el Mi Arroz Sazonador y el arroz. Cocine el arroz por 45 minutos o hasta que esté cocido.', 'En un sartén grande derrita la mantequilla y dore la cebolla, la zanahoria, los hongos, el ajo y la mejorana por 5 minutos.', 'Agregue el arroz y el caldo de porcini y cocine por 10 minutos (casi todo el liquido deberá de haber sido absorbido).', 'Sazone con sal y pimienta y sirva.']",https://cdn7.kiwilimon.com/brightcove/401/401.jpg
ENSALADA DE NOPAL CON FRIJOLES,ensaladas,,Baja,2,"['1/4 tazas de jugo de limón, para la vinagreta', '1 diente de ajo, para la vinagreta', '3 cucharadas de miel de abeja, para la vinagreta', 'pizcas de sal, para la vinagreta', 'suficiente de pimienta, para la vinagreta', '1/2 tazas de aceite de oliva, para la vinagreta (o 2 cucharaditas, para una versión más ligera)', '3 nopales, cortado en tiritas', '1/3 tazas de sal de grano, o 1 cucharadita', '1/4 cebollas moradas, fileteada', '1/2 tazas de frijol, cocidos, sin líquido', '1/4 tazas de cilantro fresco, finamente picado', '1 taza de jitomate, en cubitos', '1 pizca de orégano', '1/2 aguacates, cortado en gajos, para decorar']","['Para la vinagreta, licúa el jugo de limón con el ajo, la miel de abeja, la sal, la pimienta y agrega en forma de hilo el aceite de oliva.', 'En un tazón mezcla los nopales con la sal de grano y frótalos con las manos hasta que tengan una consistencia suave y tomen un color verde brillante. Enjuágalos bien para retirar la baba y el exceso de sal. Escurre muy bien.', 'Mezcla los nopales con la cebolla morada, los frijoles, el cilantro, el jitomate, el orégano y la vinagreta. Rectifica sazón.', 'Sirve la ensalada y decora con aguacate.']",https://cdn7.kiwilimon.com/brightcove/6240/6240.jpg
AGUACATE RELLENO DE ENSALADA DE NOPALES,ensaladas,,Baja,4,"['4 nopales, cortados en cubitos', '1/4 tazas de sal de mar', '1/4 cebollas moradas, finamente picada', '2 jitomates rojos, en cubitos', '1/3 tazas de queso panela, en cubitos', '1 limón amarillo, jugo', '1 cucharadita de orégano', '1 cucharadita de aceite de oliva', 'suficiente de sal', 'suficiente de pimienta', '2 aguacates', '1 cucharada de cilantro fresco, finamente picado']","['En un tazón mezcla los nopales con la sal de mar y frota vigorosamente con las manos para curar. Cando cambien de color, enjuaga y escurre.', 'Mezcla los nopales con la cebolla morada, el jitomate, el queso, el jugo de limón, el orégano, cilantro y el aceite de oliva. Rectifica sazón.', 'Sobre una tabla corta los aguacates en mitades y con ayuda de una cuchara retira la cáscara.', 'Rellena los aguacates con la ensalada de nopales y disfruta.']",https://cdn7.kiwilimon.com/brightcove/4733/4733.jpg
VOLOVANES DE CHAMPIÑONES CREMOSOS,botanas,10 mins,Baja,8,"['2 cucharadas de aceite de oliva', '2 cucharadas de cebolla, finamente picada', '2 cucharadas de ajo, finamente picado', '3 tazas de champiñón, fileteado', '1 paquete de queso crema', '2 cucharadas de jugo Maggi', '1 cucharada de cilantro fresco, finamente picado', 'suficiente de harina', '250 gramos de masa de hojaldre', 'suficiente de yema de huevo, para barnizar', 'suficiente de cilantro fresco, finamente picado, para decorar']","['Precalienta el horno a 200°C', 'Calienta un sartén a fuego medio, cocina la cebolla y el ajo con un poco de aceite de oliva hasta que estén transparentes. Agrega los champiñones, deja que reduzca el líquido, añade el queso crema, sazona con salsa maggi, cilantro y sal si es necesario. Deja enfriar y reserva.', 'Sobre una superficie enharinada extiende la pasta hojaldre hasta tener un grosor de 1 cm, con ayuda de un cortador redondo de 5 cm de diámetro, corta varios círculos. A la mitad de los círculos, hazles un hueco en el centro con otro cortador de 3 cm de diámetro.', 'Pega con un poco de yema de huevo un círculo ahuecado encima de uno completo y colócalos en una charola para horno. Barniza por completo con más yema y hornea alrededor de 10 minutos o hasta que estén dorados, retira y enfría.', 'Rellena los volovanes con los champiñones y decora con cilantro picado.']",https://cdn7.kiwilimon.com/brightcove/4692/4692.jpg
ARROZ CREMOSO CON HONGOS,guarniciones,30 mins,Baja,4,"['2 litros de agua', '1/2 tazas de champiñón, para fondo', '1 taza de poro, cortado en trozos, para fondo', '1 taza de cebolla, cortada en trozos, para fondo', '1 manojo de hierbas de olor, para fondo', '5 dientes de ajo, para fondo', '1 cucharada de sal', '1/2 tazas de tocino, finamente picado', '1/4 tazas de cebolla blanca, finamente picada', '5 cucharadas de echalote, finamente picada', '2 cucharadas de ajo, finamente picado', '1 taza de champiñon portobello, para el fondo', '1 taza de arroz arborio', '1 taza de champiñón, fileteado', '1/2 tazas de hongo portobello, finamente picado', '3/4 tazas de vino blanco', '1 taza de crema para batir', '3 cucharadas de mantequilla', '1 taza de queso parmesano', '1 cucharadita de orégano fresco', 'suficiente de hongo portobello, cortado en rebanadas, para decorar', 'suficiente de orégano fresco, para decorar', 'suficiente de pan rústico, para acompañar']","['Para el fondo de hongos, calienta una ollita con el agua a fuego medio, cocina los champiñones, el poro, el apio, la cebolla, las hierbas de olor y el ajo, agrega la cucharada de sal y hierve durante 15 minutos o hasta que se extraigan los aromas, cuela y reserva el líquido.', 'Para el arroz, calienta un sartén profundo a fuego medio y fríe el tocino hasta que dore y suelte la grasa, añade la cebolla, el echalote, el ajo y cocina hasta que estén brillantes. Añade el arroz arborio cocina durante 5 minutos, agrega los champiñones, el hongo portobello cocinando hasta que se suavicen.', 'Rellena con el vino blanco y cocina hasta que se evapore. Agrega 5 tazas del fondo de hongos divididas en 3 partes, cuidando de que se reduzca el líquido antes de añadir la siguiente parte. Cuando este suave el arroz, añade la crema y la mantequilla para refinar, cocina 5 minutos más.', 'Ralla el queso parmesano, sazona con el orégano fresco y un poco de sal si es necesario. Retira de cocción.', 'Sirve el arroz cremoso con más queso parmesano y decora con los portobellos rebanados y el orégano fresco, acompaña con pan rústico disfruta.']",https://cdn7.kiwilimon.com/brightcove/4676/4676.jpg
PAPAS CAMBRAY RELLENAS DE QUESO CREMA,guarniciones,,Baja,2,"['1 taza de chorizo', '1/4 tazas de cebolla, finamente picada', '1 cucharada de ajo, finamente picado', '1/4 tazas de cilantro fresco, finamente picado', '2 tazas de queso crema', '1/4 tazas de queso cheddar, finamente rallado', '2 cucharadas de hojuelas de chile', '1 kilo de papa cambray', '2 litros de agua', '1 cucharada de sal', 'suficiente de cebollín, finamente picado']","['Calienta un sartén a fuego medio, cocina el chorizo hasta que suelte la grasita, añade la cebolla, el ajo, el cilantro, agrega el queso crema y el queso cheddar, las hojuelas de chile y mezcla hasta incorporar todos los ingredientes. Coloca la preparación en una manga y reserva.', 'En una ollita profunda con agua y la sal, cocina las papas hasta que estén suaves, retira de la cocción, escurre y sobre una tabla corta en forma de cruz sin partirla por completo. Rellena con la preparación anterior, espolvorea con cebollín, sirve y disfruta.']",https://cdn7.kiwilimon.com/brightcove/4670/4670.jpg
TORTITAS DE ROMERITOS CON MOLE,guarniciones,30 mins,Baja,6,"['suficiente de agua', '500 gramos de romeritos, limpios', 'suficiente de sal', 'suficiente de pimienta', '1 paquete de queso crema', 'suficiente de harina', '4 Huevos San Juan®', 'suficiente de aceite, para freír', '1 taza de mole, en pasta', '2 tazas de caldo de camarón', '1 taza de camarón seco, pelado', '2 tazas de papa cambray', 'suficiente de ajonjolí, para decorar', 'suficiente de romeritos, blanqueados, para decorar']","['Cocina los romeritos por 10 minutos en agua con sal hasta que estén tiernitos. Cuela y enfría.', 'Mezcla los romeritos con el queso crema, sazona con sal y pimienta, con ayuda de una cuchara forma tortitas..', 'Separa las piezas de huevo San Juan® en claras y yemas. Reserva.', 'Bate las yemas ligeramente hasta que cambien de color, reserva.', 'Por otro lado, bate las claras hasta que estén a punto de turrón.', 'Agrega las claras a las yemas poco a poco y mezcla de manera envolvente. Capea las tortitas pasando por harina y luego por la mezcla de huevo.', 'Fríe las tortitas en aceite caliente por ambos lados, hasta que estén doradas. Escurre sobre papel absorbente. Reserva.', 'Calienta el caldo de camarón, agrega el mole en pasta y cocina hasta que se disuelva por completo. Agrega los camarones, las papas y cocina a fuego bajo por 15 minutos sin dejar de mover.', 'Sirve las tortitas con el mole, decora con ajonjolí y romeritos frescos.']",https://cdn7.kiwilimon.com/brightcove/4659/4659.jpg
CAMOTES RELLENOS DE HONGOS,guarniciones,30 mins,Baja,6,"['3 camote naranja', '2 cucharadas de aceite de oliva', 'suficiente de sal', '1 taza de queso crema', '1 cucharada de mantequilla', '1/2 tazas de cebolla morada, finamente picada', '2 tazas de champiñón, fileteado', '2 tazas de espinaca, picada', '1 cucharadita de tomillo', '1/2 cucharaditas de polvo de ajo', '1 cucharadita de sal', '1/2 cucharaditas de pimienta', '1/2 tazas de crema ácida, para decorar', '1/2 tazas de tocino, finamente picado y frito']","['Precalienta el horno a 200°C.', 'Coloca los camotes sobre papel aluminio, agrega el aceite de oliva y sal, envuelve. Colócalos en una charola para horno y hornea hasta que al pincharlos con un tenedor estén suaves, alrededor de 40 minutos. Enfría.', 'Corta los camotes a la mitad y con ayuda de una cuchara retira el relleno, en un bowl mézclalo con queso crema hasta integrar por completo. Reserva.', 'En un sartén derrite la mantequilla y cocina la cebolla morada, agrega los champiñones, las espinacas, el tomillo, el ajo en polvo, la sal y la pimienta. Cocina por 5 minutos.', 'Rellena los camotes con la mezcla de queso crema, coloca encima un poco del salteado de champiñones, decora con crema y tocino frito .']",https://cdn7.kiwilimon.com/brightcove/4640/4640.jpg
CHILACAS RELLENAS DE QUESO CON CHORIZO,carnes-y-aves,20 mins,Baja,4,"['4 chiles chilaca', '1 taza de chorizo', '1/2 tazas de cebolla, finamente picada', '1/4 tazas de elote en grano', '2 tazas de queso asadero, cortado en tiritas', 'suficiente de tortillas de harina, para acompañar', 'suficiente de salsa, para servir']","['Asa las chilacas en un comal a fuego alto, hasta que estén casi negras. Retira y colócalas en una bosa de plástico. Déjalas reposar 15 a 20 minutos para que suden.', 'Retira los chiles de la bolsa y con ayuda de un cuchillo, retira cuidadosamente la piel. Abre por en medio a lo largo y desvena muy bien, retira las semillas y reserva.', 'Cocina el chorizo a fuego medio hasta que este frito, agrega la cebolla y cocina unos minutos, añade los granos de elote y sazona.', 'Rellenas las chilacas con el chorizo, cubre con el queso asadero en tiras y envuelve con papel aluminio.', 'Cocina sobre un comal a fuego bajo hasta que el queso se derrita por completo. Sirve calientes y acompaña con tortillas de harina y salsa.']",https://cdn7.kiwilimon.com/brightcove/4600/4600.jpg
PAPAS CAMBRAY CON PESTO DE CILANTRO,guarniciones,35 mins,Baja,6,"['1 kilo de papa cambray', 'suficiente de agua', 'suficiente de sal', '1 taza de cilantro fresco, para pesto', '1 taza de perejil, para pesto', '1 taza de agua', '1 taza de hielo', '2 dientes de ajo, para pesto', '1/2 tazas de aceite de oliva, para pesto', '1/4 tazas de piñón, para pesto', '1/4 tazas de almendra, para pesto', '1/4 tazas de queso parmesano, para pesto', '1 cucharadita de sal de grano, para pesto']","['Cocina las papas en una ollita con agua y sal hasta que estén suaves y reserva.', 'Hierve agua en una olla y sumerge el cilantro y el perejil durante algunos segundos, retira del agua hirviendo y colócalos en un bowl con agua y hielos para detener la cocción, escurre y reserva.', 'Para el pesto, licúa las hojas que blanqueaste con anterioridad, el ajo, el aceite, los piñones, la almendra, el queso parmesano y la sal de grano hasta obtener un pesto terso, reserva.', 'Calienta un sartén a fuego alto y cocina las papas con el pesto hasta que se mezclen por completo, sirve en un platón para compartir.']",https://cdn7.kiwilimon.com/brightcove/4582/4582.jpg
PURÉ DE PAPA CON JAMÓN,guarniciones,50 mins,Baja,4,"['2 litros de agua', '4 papas, cortadas en cubos', '1 taza de leche de vaca', '2 cucharadas de mantequilla', '1 cucharada de sal', '1 cucharada de pimienta blanca', '1 cucharada de nuez moscada', '1 taza de queso parmesano', '2 tazas de jamón, cortado en cubos medianos', '2 cucharadas de perejil fresco, finamente picado, para servir']","['Para el puré, calienta una ollita a fuego medio con el agua, cocina las papas con un poco de sal hasta que estén muy suaves, cuela y reserva.', 'Calienta una ollita a fuego medio con la leche, agrega la mantequilla y la papa cocida, sazona con sal, pimienta y nuez moscada. Con ayuda de un machacador aplasta la papa para formar el puré, cocina hasta que la leche se reduzca y obtengas un puré terso.', 'Agrega el queso parmesano, el jamón y mezcla, sirve el puré y decora con perejil.']",https://cdn7.kiwilimon.com/brightcove/4554/4554.jpg
CACEROLA DE PAPAS CON TOCINO A LAS FINAS HIERBAS,guarniciones,30 mins,Baja,8,"['6 papas, mediana', '1 taza de aceite comestible puro de soya Nutrioli®', '2 dientes de ajo', '1 cucharadita de tomillo fresco', '1 cucharadita de orégano fresco', '1 cucharadita de mejorana fresca', '1 cucharada de ralladura de limón amarillo', 'al gusto de sal y pimienta', '20 rebanadas de tocino, frito', '3 cucharadas de queso parmesano, rallado', 'al gusto de tomillo fresco, para decorar']","['Precalienta el horno a 190°C.', 'Coloca las papas en un bowl y agrega el Aceite Comestible Puro de Soya Nutrioli®, el ajo, el tomillo, el orégano, la mejorana, la ralladura de limón, sazona con sal y pimienta y mezcla muy bien. Marina 30 minutos.', 'Acomoda las papas en un refractario apto para horno, intercalando con el tocino frito , sazona con sal y pimienta. Cubre con papel aluminio y hornea 20 minutos. Retira del horno, espolvorea con el parmesano rallado y hornea nuevamente de 7 a 10 minutos más.', 'Sirve caliente y decora con tomillo fresco']",https://cdn7.kiwilimon.com/brightcove/4550/4550.jpg
DIP DE TRES CHILES,botanas,10 mins,Baja,8,"['1 diente de ajo', '1 chile jalapeño', '1 chile poblano', '1 chile serrano', '1 taza de queso crema', '1/2 tazas de crema para batir', '1/4 tazas de cilantro fresco', '1 pizca de sal', '1 pizca de pimienta', '1 cucharada de aceite de oliva', '1 taza de tocino, finamente picado y frito, para servir', '1 pepino, cortado en bastones', '1 taza de pimiento morrón, de colores, cortados en bastones', '2 zanahorias, cortadas en bastones', '1 taza de apio, cortado en bastones', '1 betabel, cocido y cortado en bastones', '1 taza de jícama, cortada en bastones', '2 tazas de jitomate cherry, de colores', '1 taza de verdura, deshidratada', 'suficiente de perejil', 'suficiente de romero']","['En un comal asa el ajo junto con los chiles por 10 minutos. Una vez asados, reserva el ajo y coloca los chiles en una bolsa de plástico para que suden por 15 minutos.', 'Retira los chiles de la bolsa, y con ayuda de un cuchillo, retira la piel, desvénalos y quita las semillas.', 'Licúa el queso crema con los chiles, el ajo asado, la crema para batir, el cilantro, la sal, la pimienta y el aceite de oliva hasta obtener una mezcla tersa. Sirve con las verduras y decora con tocino frito .']",https://cdn7.kiwilimon.com/brightcove/4539/4539.jpg
PAPA AL HORNO RELLENA DE CARNE CON PURÉ,guarniciones,40 mins,Baja,6,"['suficiente de agua', 'suficiente de sal', '6 papas, entera con piel', '1/4 tazas de mantequilla, para puré de papa', '1/2 tazas de leche de vaca, para puré de papa', '1 pizca de sal, para puré de papa', '1 pizca de pimienta, para puré de papa', '1 pizca de nuez moscada, para puré de papa', '2 cucharadas de aceite de oliva, para carne', '1/4 tazas de cebolla, finamente picada para la carne', '1 cucharadita de ajo, finamente picado para la carne', '1/2 kilos de carne molida, de res, para la carne', '1 taza de puré de tomate, para la carne', '1/4 tazas de vino tinto, para la carne', '1/4 tazas de caldo de res, para la carne', '2 cucharadas de tomillo, para la carne', '2 laurel, para la carne', '1 pizca de sal, para la carne', '1 pizca de pimienta, para la carne', '2 zanahorias, cortada en cubos pequeños, para la carne', '1 taza de chícharo, pre cocido, para la carne', '1/2 tazas de queso parmesano, finamente rallado', 'suficiente de perejil, finamente picado']","['Precalienta el horno a 180°C.', 'En una olla coloca las papas con el agua y sal, cuece hasta que estén suaves, retira y enfría. Con una cuchara ahueca el centro de la papa y reserva las dos partes.', 'Para el puré de papa, en una olla a fuego medio calienta la mantequilla, con la leche, el relleno de las papas que reservaste con anterioridad, con un machacador machaca la papa hasta formar un puré, sazona a tu gusto con sal pimienta y nuez moscada. Cocina hasta que obtengas un puré consistente. Reserva.', 'Para la carne, calienta una ollita a fuego medio con el aceite de oliva, cocina la cebolla con el ajo, añade la carne y cocina hasta que dore, agrega el puré de tomate, el vino tinto, el caldo de res, sazona con el tomillo, las hojas de laurel, sazona con sal y pimienta, cocina hasta que reduzca. Por último, agrega la zanahoria y el chícharo, retira de la cocción y reserva.', 'Rellena las papas con la preparación anterior con ayuda de una duya estrellada cubre con el puré de papa y espolvorea con queso parmesano, hornea 5 a 7 minutos para gratinar y sirve con perejil fresco.']",https://cdn7.kiwilimon.com/brightcove/4542/4542.jpg
TORTILLAS DE HARINA INTEGRAL,guarniciones,3 mins,Baja,20,"['4 tazas de harina de trigo integral, para las tortillas de harina', '1/3 cucharaditas de sal, para las tortillas de harina', '2 cucharaditas de polvo para hornear, para las tortillas de harina', '1 taza de manteca vegetal, para las tortillas de harina', 'suficiente de agua, para las tortillas de harina (caliente)']","['Para las tortillas, en un bowl mezcla la harina con la sal, el polvo para hornear, la manteca y el agua. Amasa hasta obtener una masa homogénea. Deja reposar por 15 minutos.', 'Toma una bolita de masa y sobre una superficie enharinada, estira la masa hasta formar la tortilla.', 'Coloca la tortilla sobre un comal a fuego bajo y cocina por 3 minutos o hasta que la tortilla infle y esté cocida por dentro.']",https://cdn7.kiwilimon.com/brightcove/4489/4489.jpg
DELICIOSOS NOPALES CON CHORIZO,guarniciones,25 mins,Baja,4,"['5 nopales', 'suficiente de agua', '1 cucharadita de bicarbonato de sodio', '2 tazas de chorizo', '1 taza de cebolla, fileteada', '1 cucharada de orégano', '1 pizca de sal', '1 pizca de pimienta', '1 taza de queso panela, cortado en cubos', 'suficiente de orégano fresco, para servir', 'suficiente de aguacate, cortado en gajos, para acompañar', 'suficiente de salsa roja, para acompañar', 'suficiente de tortillas de maíz, para acompañar']","['Con ayuda de un cuchillo, corta los nopales en tiritas y cocínalos en una olla a fuego medio con el agua y el bicarbonato de sodio durante 10 minutos. Retira y cuela.', 'Calienta una sartén a fuego medio, cocina el chorizo hasta que suelte la grasita y se dore ligeramente, añade la cebolla, los nopales, sazona con orégano, sal y pimienta a tu gusto y cocina 10 minutos.', 'Sirve tus nopalitos acompañados del queso panela, el orégano fresco, el aguacate, forma un taquito y sirve con salsa.']",https://cdn7.kiwilimon.com/brightcove/4478/4478.jpg
FLOR DE CALABAZA EMPANIZADA RELLENA DE QUESO,guarniciones,5 mins,Baja,6,"['1 taza de queso Oaxaca, cortado en cubos pequeños', '1 taza de queso crema', '1/2 tazas de tocino, cortado en cubos pequeños y frito', '2 cucharadas de cebolla morada', '1 pizca de sal', '1 pizca de pimienta', '2 manojos de flor de calabaza, limpia', '2 huevos', '1 taza de empanizador estilo mexicano Bimbo®', 'suficiente de aceite en aerosol', '1 aguacate, para aderezo', '1/4 tazas de cilantro fresco, para aderezo', '1 chile habanero, asado para aderezo', '1/4 tazas de crema ácida, para aderezo', '1 cucharada de jugo de limón, para aderezo']","['Para el relleno, en un bowl mezcla el queso Oaxaca con el queso crema, el tocino, la cebolla morada, sazona con sal pimienta y reserva. Coloca el relleno en una bolsa de plástico y corta una orilla.', 'Sobre una tabla rellena las flores de calabaza con la preparación anterior cierra bien y reserva.', 'Empaniza las flores sumergiéndolas en huevo y pasándolas por el empanizador Estilo Mexicano Bimbo®, repite el proceso hasta completar el empanizado de todas las flores.', 'Calienta un sartén a fuego medio con el aceite y cocina las flores de calabaza hasta que estén crocantes y doradas. Escurre sobre papel absorbente.', 'Licúa todos los ingredientes del aderezo hasta obtener una preparación tersa, sazona a tu gusto con sal y pimienta y reserva.', 'Sirve las flores de calabaza calientes con el aderezo. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/4454/4454.jpg
BERENJENAS EMPANIZADAS EN SALSA DE JITOMATE,guarniciones,15 mins,Baja,4,"['2 berenjenas, cortadas en rebanadas', 'suficiente de agua', 'suficiente de sal', '4 jitomates, escalfados, para la salsa', '1/4 cebollas, para la salsa', '1 diente de ajo, para la salsa', '1 taza de crema ácida, para la salsa', '1/2 tazas de queso parmesano, para la salsa', '1 cucharada de mantequilla, para la salsa', 'suficiente de sal, para la salsa', 'suficiente de pimienta, para la salsa', 'suficiente de albahaca, para la salsa', '1 taza de queso asadero, en láminas', '2 huevos, para empanizar', '1 taza de harina, para empanizar', '2 tazas de pan molido, para empanizar', 'suficiente de aceite, para freír', 'suficiente de queso parmesano, para decorar', 'suficiente de hoja de albahaca fresca, para decorar']","['Coloca las berenjenas en un bowl con agua y sal de grano para desflemar. Dejar reposar 20 minutos. Escurre y reserva.', 'Para la salsa, licúa el jitomate con la cebolla, el ajo, la crema y el queso parmesano.', 'En una olla a fuego medio derrite la mantequilla y vierte la salsa, sazona con sal, pimienta y albahaca fresca, cocina por 10 minutos hasta que tenga una consistencia tersa. Reserva.', 'Sobre una tabla, coloca una rebanada de berenjena cubre con una rebanada de queso y encima coloca otra rebanada de berenjena. Repite hasta terminar con todas.', 'Empaniza los sándwiches de berenjena pasando por harina, huevo batido y pan molido. Puedes darle doble empanizado si lo deseas.', 'Calienta el aceite a fuego medio y fríe las berenjenas, escurre sobre papel absorbente para retirar el exceso de grasa.', 'Sirve acompañadas de la salsa, decorada con más queso y albahaca fresca.']",https://cdn7.kiwilimon.com/brightcove/4428/4428.jpg
ROLLOS PRIMAVERA,guarniciones,20 mins,Baja,10,"['300 gramos de harina, para la masa won ton', '2 huevos, para la masa won ton', '1 cucharadita de sal, para la masa won ton', '2 cucharadas de agua, para la masa won ton', 'suficiente de fécula de maiz, para estirar', '1 cucharada de aceite de ajonjolí', '2 cucharadas de ajo, finamente picado', '2 cucharadas de jengibre, finamente picado', '1/2 tazas de col blanca, cortada en tiras', '1 taza de zanahoria, cortada en tiras', '1/4 tazas de cebolla cambray, tallos, picados', '1 taza de calabacita, cortada en tiras finas', '1/4 tazas de salsa de soya', '1 huevo, batido, para barnizar', 'suficiente de aceite, para freír', 'suficiente de salsa de chile dulce, para acompañar', 'suficiente de lechuga, para presentar']","['Para la masa won ton, coloca en la batidora la harina, los huevos, la sal, el agua y bate hasta integrar y obtener una masa homogénea. Reposa 30 minutos.', 'Sobre una tabla de madera, estira la masa con suficiente fécula de maíz hasta obtener un grosor de 1 mm corta cuadrados de 12 x 12 cm. Reserva.', 'Calienta un sartén a fuego medio con el aceite de ajonjolí, cocina el ajo, el jengibre, la col, la zanahoria, las colitas de cebolla, la calabaza por 1 minuto. Agrega la soya, cocina 1 minuto más y retira. Enfría.', 'Forma los rollitos colocando un poco del relleno de verduras en una esquina de cada hoja de won ton. Cierra para formar el rollo barnizando con huevo las orillas.', 'Calienta el aceite a fuego medio, fríe los rollitos hasta que queden crocantes y dorados. Escurre sobre papel absorbente.', 'Sirve los rollitos sobre una hoja de lechuga y acompaña con la salsa de chiles dulce.']",https://cdn7.kiwilimon.com/brightcove/4364/4364.jpg
DELICIOSO ARROZ AL CHIPOTLE,guarniciones,30 mins,Baja,8,"['3 jitomates', '4 chiles chipotles adobados', '1/4 tazas de cebolla', '1 ajo', '1 taza de caldo de pollo', 'suficiente de sal', 'suficiente de pimienta', '2 tazas de arroz, remojado y escurrido', 'suficiente de aceite', '3 tazas de caldo de pollo', '1/4 tazas de grano de elote', '1/4 tazas de chícharo', '1/4 tazas de zanahoria, en cubitos', 'suficiente de epazote', '1 chile chipotle, seco']","['Licúa el jitomate con el chipotle, la cebolla, el ajo, una taza de caldo de pollo, suficiente sal y pimienta hasta obtener una mezcla homogénea. Reserva.', 'En una cacerola a fuego medio calienta el aceite y fríe el arroz, moviendo de vez en cuando cuidadosamente para no romperlo. Cuando el arroz tenga un color dorado, retira el exceso de aceite y vierte la mezcla de jitomate, deja que se absorba ligeramente y agrega el resto del caldo de pollo, los vegetales, el epazote y el chile chipotle seco.', 'Una vez que suelte el hervor, tapa y baja el fuego. Cocina por 20 a 30 minutos o hasta que el arroz esté cocido y el líquido se haya absorbido por completo. Rasposa 10 minutos antes de servir.']",https://cdn7.kiwilimon.com/brightcove/4339/4339.jpg
NOODLES DE ZUCCHINI A LA POBLANA,platos-fuertes,25 mins,Baja,4,"['1 cucharada de aceite de oliva', '1/4 cebollas, troceada', '1 diente de ajo', '2 jitomates, en cuartos', '2 tazas de raja de chile poblano', '1/2 tazas de grano de elote', '3/4 tazas de caldo de pollo', '1/4 tazas de leche descremada', '2 cucharadas de cilantro fresco', '2 paquetes de clam de noodles de zucchini Eva®, 300 g c/u', 'al gusto de sal y pimienta', '1/2 tazas de grano de elote, rostizados para decorar', '1/2 tazas de queso fresco, en cubitos para decorar', 'al gusto de cilantro fresco, fresco, para decorar']","['Para la salsa, calienta el aceite de oliva en un sartén profundo a fuego medio y cocina la cebolla y el ajo hasta que estén transparentes. Añade los tomates y chile poblano, cocina 5 minutos y añade el elote, sazona.', 'Licúa la preparación anterior junto con el caldo de pollo, la leche y el cilantro hasta obtener una salsa homogénea.', 'Regresa la salsa a cocción a fuego medio y cocina hasta espesar, añade los noodles de zucchini Eva® y cocina hasta que se suavicen. Sazona a tu gusto.', 'Sirve los noodles en platos hondos y decora con queso fresco en cubitos, granos de elote rostizados y cilantro fresco.']",https://cdn7.kiwilimon.com/brightcove/4254/4254.jpg
CALABAZAS RELLENAS DE POLLO EN SALSA ROJA,guarniciones,30 mins,Baja,6,"['6 calabazas, criolla', '1 cucharada de aceite de oliva', '1/4 cebollas, finamente picada', '1 diente de ajo, finamente picado', '3 tazas de pollo, en cubos pequeños', '1 taza de rajas poblanas', '1/3 tazas de granos de elote La Costeña®', '1 taza de jitomate, en cubos', '1/3 tazas de puré de tomate', '1 cucharadita de comino', '1 cucharadita de orégano', '1 cucharadita de sal', '1/2 cucharaditas de pimienta', '1/4 tazas de pan molido', '1 taza de queso manchego', '1 salsa casera mexicana La Costeña®, (475 g)']","['Precalienta el horno a 180°C.', 'En una tabla y con ayuda de un cuchillo corta la parte superior de las calabazas y ahueca con una cuchara. Reserva el relleno.', 'En una sartén saltea con el aceite de oliva la cebolla y el ajo, agrega el pollo y sazona con sal y pimienta, cocina hasta dorar.', 'Añade el chile poblano, los granos de elote La Costeña®, el relleno de las calabazas, el jitomate y el puré, cocina 5 minutos más. Sazona con comino, orégano, la sal y la pimienta a tu gusto.', 'Rellena las calabazas con la preparación anterior, cubre con pan molido y queso manchego. Coloca en una charola para horno y hornea alrededor de 15 minutos o hasta que el queso se gratine y las calabazas se suavicen.', 'En una olla a fuego medio, calienta la salsa casera mexicana La Costeña® hasta que suelte el hervor. Reserva.', 'Sirve un poco de salsa en un plato hondo a manera de espejo y coloca encima una calabaza.']",https://cdn7.kiwilimon.com/brightcove/4252/4252.jpg
