nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
MICHELADA DE MANGO CON CHAMOY,bebidas,,Baja,1,"['1/2 tazas de mango, en cubos para la pulpa de mango', '1 cucharada de chamoy líquido, para la pulpa de mango', '2 cucharadas de jugo de limón, para la pulpa de mango', '1/3 limones, para el escarchado', 'suficiente de sal, para el escarchado', '2 cucharadas de salsa picante, (de preferencia salsa para botanas)', '2 cucharadas de jugo de limón', '1/2 cucharaditas de salsa maggi', '1 botella de cerveza clara', '1/4 tazas de mango, en cubitos para acompañar', 'suficiente de mango, para acompañar', 'suficiente de pepino, para acompañar']","['Licúa la pulpa de mango junto con el chamoy líquido y el jugo de limón hasta incorporar perfectamente. Reserva.', 'Pasa el tercio de limón sobre el borde del vaso cervecero, luego escarcha con sal hasta cubrir por completo.', 'Vierte la pulpa de mango preparada en el vaso escarchado, añade la salsa picante, el jugo de limón y la salsa maggi; mezcla y sirve la cerveza hasta la mitad, coloca el mango picado y termina de rellenar con cerveza. Decora con pepino y mango.']",https://cdn7.kiwilimon.com/brightcove/6391/6391.jpg
MICHELADA DE TAMARINDO,bebidas,,Baja,1,"['1/4 tazas de chile en polvo, para el escarchado', '1 cucharada de azúcar, para el escarchado', 'suficiente de jarabe de tamarindo, para el escarchado', '1/4 tazas de jarabe de tamarindo', '3 cucharadas de jugo de naranja', '2 cucharadas de jugo de limón', '1/2 cucharaditas de salsa maggi', '1 botella de cerveza clara', 'suficiente de jícama, para decorar', 'gomitas, de tamarindo, para decorar', 'suficiente de chamoy líquido, para decorar']","['Mezcla el chile en polvo y el azúcar en un plato extendido. Baña el borde del tarro cervecero con pulpa de tamarindo y luego escarcha con la mezcla de chile y azúcar.', 'Vierte el jarabe de tamarindo en el tarro escarchado, agrega el jugo de naranja, el jugo de limón y la salsa maggi; mezcla y añade la cerveza. Decora con jícama, gomitas de tamarindo y chamoy líquido.']",https://cdn7.kiwilimon.com/brightcove/6392/6392.jpg
MICHELADA CUBANA,bebidas,,Baja,1,"['limones, en rodajas para el escarchado', 'suficiente de chile en polvo, para el escarchado', '1/4 tazas de jugo de limón', '3 cucharadas de salsa inglesa', '3 cucharadas de salsa maggi', '1 cucharadita de salsa tabasco', 'pizcas de sal de grano', '1 botella de cerveza clara', 'suficiente de limón verde, rodaja para decorar']","['Coloca el tarro boca abajo sobre un plato con rodajas de limón para cubrir el borde con su jugo. Luego escarcha con chile piquín.', 'Vierte el jugo de limón en el tarro escarchado, luego la salsa inglesa, el jugo sazonador maggi, la salsa picante y una pizca de sal de grano; mueve con ayuda de una cuchara hasta incorporar, vierte la cerveza y decora con una rodaja de limón.']",https://cdn7.kiwilimon.com/brightcove/6390/6390.jpg
MOJITO DE ARÁNDANO,bebidas,10 mins,Baja,4,"['1/2 tazas de arándano', '1 taza de azúcar', '1 taza de agua', '1/2 tazas de hierbabuena', '1/2 tazas de jugo de limón', 'suficiente de hielo', '4 onzas de ron blanco', '2 latas de Canada Dry® Cranberry Ginger Ale', 'suficiente de limón, en rodajas, para decorar', 'cerezas, para decorar']","['En una ollita, cocina los arándanos con el azúcar y el agua por 10 minutos a fuego medio, hasta que los arándanos se hayan suavizado. Deja enfriar, licúa y reserva.', 'En un vaso vierte el concentrado de arándano, la hierbabuena, el jugo de limón y aplasta suavemente la hierbabuena. Añade el hielo, el ron y rellena con Canada Dry® Cranberry Ginger Ale.', 'Decora con una rodaja de limón y cerezas.']",https://cdn7.kiwilimon.com/brightcove/6212/6212.jpg
ATOLE DE ROMPOPE,bebidas,10 mins,Baja,6,"['1 taza de leche condensada', '1 taza de rompope', '3 tazas de leche', '1/3 tazas de harina de arroz', '1 raja de canela']","['Licúa la leche condensada con el rompope, la leche y la harina de arroz. Reserva.', 'En una ollita a fuego lento, cocina el atole con la raja de canela sin dejar de mover, hasta que espese.', 'Sirve en una taza y acompaña con pan dulce.']",https://cdn7.kiwilimon.com/brightcove/6197/6197.jpg
MALTEADA DE GALLETA,bebidas,5 mins,Baja,4,"['5 bolas de helado de vainilla', '1 taza de leche evaporada', '8 galletas Chokis®, clásica', '1 taza de azúcar, para la salsa de caramelo', '1/4 tazas de agua, para la salsa de caramelo', '1 cucharada de jugo de limón, para la salsa de caramelo', '2 cucharadas de mantequilla, para la salsa de caramelo', '3/4 tazas de crema, para la salsa de caramelo', 'galletas Chokis®, clásica', 'suficiente de crema batida, para decorar']","['Para la malteada, licúa el helado, la leche evaporada y las Galletas Chokis® clásica.', 'Para la salsa de caramelo, en una olla a fuego medio cocina el azúcar, el agua y el jugo de limón hasta formar un caramelo color dorado, agrega la mantequilla y mezcla; luego añade la crema y mezcla perfectamente hasta disolver el azúcar. Retira del fuego y reserva.', 'Decora el vaso con la salsa de caramelo en la orilla y escarcha con Galletas Chokis®clásica, decora el vaso por dentro con la salsa y vacía la malteada.', 'Decora con crema batida y Galletas Chokis® clásica troceadas.']",https://cdn7.kiwilimon.com/brightcove/6193/6193.jpg
PONCHE NAVIDEÑO CON VINO,bebidas,10 mins,Baja,12,"['8 tazas de agua', '1/2 tazas de flor de jamaica', '1 taza de azúcar', '1 raja de canela', 'clavos de olor', '1 rama de romero fresco', '1 taza de manzana, cortada en gajos', 'hielos', '2 toronjas, cortadas en rodajas', '4 guayabas, cortadas en rodajas', '4 tazas de vino tinto', 'ramas de romero fresco, para decorar']","['En una ollita a fuego medio, calienta el agua, agrega la jamaica, el azúcar, la canela, los clavo, el romero fresco, deja hervir y entonces añade la manzana. Cocina 10 minutos, retira del fuego y deja enfriar.', 'En una jarra con hielos, acomoda la toronja, la guayaba, vierte la preparación anterior, el vino y el romero fresco.', 'Sirve y disfruta frío.']",https://cdn7.kiwilimon.com/brightcove/6155/6155.jpg
ATOLE DE NUEZ CASERO,bebidas,10 mins,Baja,8,"['2 tazas de nuez pecana', '1 taza de azúcar', '1 cucharadita de vainilla líquida', '4 tazas de leche de vaca', '1 raja de canela', '4 cucharadas de fécula de maíz, (hidratada con agua)', 'nueces, picada, para decorar']","['Licúa la nuez, el azúcar, la vainilla y la leche.', 'Vierte la preparación en una ollita, agrega la canela, la fécula de maíz hidratada con agua y cocina por 10 minutos. Decora con nuez picada y disfruta.']",https://cdn7.kiwilimon.com/brightcove/6056/6056.jpg
MALTEADA PAYASUSTO,bebidas,,Baja,4,"['1 paleta Payasusto Ricolino®', '4 bolas de helado de vainilla', '1 taza de leche de vaca', '1 taza de chocolate blanco, troceado', 'suficiente de colorante vegetal, morado', '1 cucharada de brillo neutro', 'suficiente de colorante verde', 'suficiente de crema batida, para decorar', 'suficiente de azúcar, de colores para decorar']","['En una olla a fuego medio calienta la leche por 5 minutos, agrega el chocolate y mezcla. Enfría a temperatura ambiente y reserva.', 'En una bolsa de plástico mezcla el azúcar y el colorante morado, hasta que el azúcar se pinte por completo.', 'Con ayuda de una brocha, barniza con brillo el vaso y cubre con la azúcar morada. Reserva.', 'Licúa el helado con la leche y unas gotitas de colorante verde; sirve en el vaso decorado, agrega crema batida y coloca la Paleta Payasusto Ricolino®. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/5957/5957.jpg
ATOLE DE GUAYABA Y ARROZ,bebidas,,Baja,4,"['5 guayabas, cortadas en mitades', '2 tazas de agua', '1 raja de canela', '2 tazas de leche de vaca', '1 cucharadita de bicarbonato', '1 taza de leche condensada', '1/4 tazas de harina de arroz', 'al gusto de canela en polvo, para decorar']","['Calienta el agua y cocina las guayabas. Licúa y reserva.', 'Calienta la leche con la raja de canela, la leche condensada y el bicarbonato.', 'Con ayuda de un colador agrega la guayaba, la harina de arroz y cocina a fuego medio hasta que espese ligeramente.', 'Sirve bien caliente en una taza, espolvoreado con canela en polvo.']",https://cdn7.kiwilimon.com/brightcove/5760/5760.jpg
ATOLE LIGERO DE FRESA,bebidas,10 mins,Baja,4,"['1 litro de Ades® soya', '1/4 tazas de azúcar morena', '2 tazas de fresa, lavadas y desinfectadas', '1 cucharada de vainilla clara', '3 cucharadas de fécula de maiz', '1/4 tazas de nuez', 'suficiente de fresa, para servir', 'suficiente de nuez, picada, para decorar']","['Licúa un litro de AdeS® Soya con el azúcar, las fresas, la vainilla, la fécula y la nuez hasta obtener una mezcla homogénea.', 'Calienta el atole en una ollita a fuego medio sin dejar de mover hasta que espese, sirve caliente y decora con fresas y nuez picada. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/4393/4393.jpg
AGUA FRESCA DE HORCHATA CON COCO,bebidas,,Baja,8,"['2 tazas de arroz', '2 tazas de agua, caliente', '1 taza de leche de vaca', '1/2 tazas de leche evaporada', '1/2 tazas de leche condensada', '4 tazas de agua', '2 cucharaditas de esencia de vainilla', '1 cucharada de canela en polvo', '1 taza de crema de coco', 'suficiente de hielo', 'suficiente de coco rallado, para escarchar', 'suficiente de leche condensada, para escarchar', 'al gusto de raja de canela, para decorar']","['En un bowl remoja el arroz con el agua tibia durante 2 horas como mínimo.', 'Licúa el arroz con el agua de remojo, la leches, el agua, la esencia de vainilla, la canela y la crema de coco hasta obtener una mezcla sin grumos. Cuela y vierte en una jarra con hielos.', 'Sirve el agua en un vaso escarchado con coco y decora con una raja de canela.']",https://cdn7.kiwilimon.com/brightcove/4447/4447.jpg
AGUA FRESCA DE HORCHATA CON AVENA,bebidas,,Baja,8,"['2 tazas de arroz', '3 tazas de agua, caliente', '1 taza de leche de vaca', '1/2 tazas de leche evaporada', '1/2 tazas de leche condensada', '4 tazas de agua', '2 cucharaditas de esencia de vainilla', '1/2 tazas de azúcar', '1 cucharada de canela en polvo', '1 taza de avena', 'suficiente de hielo', 'al gusto de raja de canela, para decorar', 'al gusto de avena, para decorar']","['En un bowl remoja el arroz con el agua tibia durante 2 horas como mínimo.', 'Licúa el arroz con el agua de remojo, la leches, el agua, la esencia de vainilla, el azúcar, la canela y la avena hasta obtener una mezcla sin grumos. Cuela y vierte en una jarra con hielos.', 'Sirve el agua en vasos y decora con una raja de canela y avena en hojuelas.']",https://cdn7.kiwilimon.com/brightcove/4444/4444.jpg
AGUA FRESCA DE HORCHATA CON MELÓN,bebidas,,Baja,8,"['2 tazas de arroz', '3 tazas de agua, caliente', '1 taza de leche de vaca', '1/2 tazas de leche evaporada', '1 taza de leche condensada', '4 tazas de agua', '2 cucharaditas de esencia de vainilla', '1/2 tazas de azúcar', '1 cucharada de canela en polvo', '1 taza de melón', 'suficiente de hielo', 'suficiente de melón, en triángulos para decorar', 'suficiente de raja de canela']","['En un bowl remoja el arroz con el agua tibia durante 2 horas como mínimo.', 'Licúa el arroz con el agua de remojo, la leches, el agua, la esencia de vainilla, el azúcar, la canela y el melón hasta obtener una mezcla sin grumos. Cuela y vierte en una jarra con hielos.', 'Sirve el agua en vasos y decora con una raja de canela y una triángulo de melón.']",https://cdn7.kiwilimon.com/brightcove/4445/4445.jpg
AGUA FRESCA DE HORCHATA CON FRESA,bebidas,,Baja,8,"['2 tazas de arroz', '3 tazas de agua, caliente', '1/2 tazas de leche evaporada', '1 taza de leche de vaca', '1/2 tazas de leche condensada', '4 tazas de agua', '2 cucharaditas de esencia de vainilla', '1/2 tazas de azúcar', '1 cucharada de canela en polvo', '1 taza de fresa', 'suficiente de hielo', 'suficiente de fresa, para decorar', '1 raja de canela, para decorar']","['En un bowl remoja el arroz con el agua tibia durante 2 horas como mínimo.', 'Agrega a la licuadora el arroz con el agua de remojo, la leches, el agua, la esencia de vainilla, el azúcar, la canela, las fresas y licúa hasta obtener una mezcla sin grumos. Cuela y vierte en una jarra con hielos.', 'Sirve el agua en vasos y decora con una raja de canela y una fresa cortada a la mitad.']",https://cdn7.kiwilimon.com/brightcove/4446/4446.jpg
LICUADO DE CHOCOLATE CON PLÁTANO,bebidas,,Baja,2,"['1 taza de leche de vaca, fría', 'al gusto de Nesquik® sabor a chocolate', '1/2 plátanos', '3 fresas, desinfectadas y sin rabo', '2 cucharadas de granola', '1 cucharada de miel', '1 cucharada de avena', '1 cucharadita de vainilla líquida', 'al gusto de fresa, en mitades para decorar', 'al gusto de plátano, en rodajas para decorar', 'al gusto de granola, para decorar']","['Agrega a la licuadora la leche, el Nesquik® sabor chocolate, el plátano, las fresas, la granola, la miel, la avena y la vainilla. Licúa hasta obtener un licuado terso.', 'Sirve en dos vasos y decora con fresas, rebanadas de plátano y granola.']",https://cdn7.kiwilimon.com/brightcove/4264/4264.jpg
CHAMOYADA DE TAMARINDO,bebidas,,Baja,2,"['al gusto de chamoy líquido, para escarchar', 'al gusto de chile en polvo, para escarchar', '3 tazas de hielo', '2 tazas de concentrado de tamarindo', '1/2 tazas de azúcar', '1 cucharada de jugo de limón', 'al gusto de gomita enchilada, para decorar', 'al gusto de dulces de chamoy, tipo skwinkles, para decorar', 'al gusto de chamoy líquido, para servir']","['Escarcha dos vasos con el chamoy líquido y el chile en polvo.', 'Para la chamoyada, licúa el hielo con el concentrado de tamarindo, el azúcar y el jugo de limón hasta tener una mezcla tersa.', 'Sirve de inmediato la chamoyada en los vasos escarchados, decora con gomitas de chamoy, dulces enchilados y chamoy líquido.']",https://cdn7.kiwilimon.com/brightcove/4181/4181.jpg
AGUA DE LIMÓN SEVILLANO,bebidas,,Baja,10,"['4 tazas de agua', '1 taza de azúcar refinada', '3 limones verdes', '4 tazas de leche de vaca', 'al gusto de hielo']","['Licúa el agua con el azúcar, los limones y la leche durante 30 segundos. Cuela el agua y sirve con abundantes hielos.']",https://cdn7.kiwilimon.com/brightcove/4165/4165.jpg
SMOOTHIE DE YOGHURT Y AGUACATE,bebidas,,Baja,4,"['1/2 tazas de hielo', '2 aguacates', '4 yogur, Activia® de piña, apio y nopal (113 g c/u)', '4 cucharadas de miel de agave']",['Licúa todos los ingredientes hasta integrar muy bien.'],https://cdn7.kiwilimon.com/brightcove/1243/1243.jpg
MIMOSA TROPICAL,bebidas,,Baja,4,"['1 toronja', '1 mango', '1/4 tazas de piña', 'al gusto de granadina', 'suficiente de champagne', '1 rodaja de piña, en cuartos para decorar', '1 rodaja de toronja, en cuartos para decorar']","['Licúa el jugo de toronja con el mango y la piña.', 'En una copa flauta vierte un poco de granadina, agrega hasta la mitad la preparación anterior y rellena con la champaña.', 'Decora con una rodaja de piña y toronja.']",https://cdn7.kiwilimon.com/brightcove/4471/4471.jpg
MIMOSA CLÁSICA,bebidas,,Baja,4,"['3 naranjas, para jugo', 'suficiente de champagne, o vino espumoso', '1 rodaja de naranja, en cuartos para decorar', '2 cerezas en almíbar, para decorar']","['Sobre una tabla corta y exprime las naranjas para obtener el jugo.', 'En una copa flauta vierte el jugo de naranja y rellena con la champaña, decora con un cuarto de naranja y una cereza.']",https://cdn7.kiwilimon.com/brightcove/4473/4473.jpg
FRESCA MIMOSA DE FRESA,bebidas,,Baja,4,"['1/4 tazas de fresa', 'suficiente de agua', 'suficiente de champagne', '1 fresa, en rebanadas para decorar']","['Licúa las fresas con el agua hasta obtener una mezcla tersa y líquida. Cuela.', 'En una copa flauta vierte el jugo de fresas y rellena con la champaña, decora con una rebanada de fresa.']",https://cdn7.kiwilimon.com/brightcove/4469/4469.jpg
DELICIOSO BLOODY MARY,bebidas,,Baja,1,"['al gusto de limón, cortado en rodajas para escarchar', 'al gusto de chile en polvo, para escarchar', 'al gusto de salsa tabasco', '1/4 onzas de salsa inglesa', '1/2 onzas de limón', '1 1/2 onzas de vodka, (60 ml)', '1 pizca de sal', 'al gusto de hielo', '6 onzas de jugo de tomate', 'al gusto de brocheta, de apio, aceituna y jitomate cherry']","['Escarcha tu vaso highball con el limón y el chile en polvo, rellena con hielos.', 'Agrega la salsa tabasco, la salsa inglesa, el jugo de limón, el vodka, sazona con sal y pimienta y mezcla con tu bailarina o una cuchara.', 'Rellena con el jugo de tomate y decora con la brocheta.']",https://cdn7.kiwilimon.com/brightcove/4100/4100.jpg
SMOOTHIES 4 WAYS,bebidas,,Baja,2,"['1 plátano, Congelado, más 2 rebanadas para decorar, (smoothie de Chewie)', '1 taza de mango, en cubos y congelado, más rebanadas para decorar, (smoothie de Chewie)', '1/2 tazas de leche de almendra, (smoothie de Chewie)', '1/3 tazas de yogur griego, sin grasa y sin azúcar (smoothie de Chewie)', 'al gusto de miel de abeja, (Smoothie de Han)', 'al gusto de coco rallado, (Smoothie de Han)', '1 naranja, (Smoothie de Han)', '1 taza de fresa, Congeladas, más 3 rebanadas para decorar, (smoothie de Han)', '1/3 tazas de yogur, de durazno light (Smoothie de Han)', 'al gusto de colorante vegetal, naranja (Smoothie de Han)', '1 hoja de menta fresca, para decorar (Smoothie de Han)', '1/2 tazas de leche de coco, (Smoothie de Lando)', '1 taza de mora azul, Congeladas, más una cucharada para decorar, (smoothie de Lando)', '2 cucharadas de avena, más una cucharadita para decorar, (Smoothie de Lando)', '1/3 tazas de yogur light, de mora azul (Smoothie de Lando)', 'al gusto de colorante vegetal, azul (Smoothie de Lando)', 'al gusto de miel de abeja, (Smoothie de Qi´ra)', 'al gusto de nuez, en polvo (Smoothie de Qi´ra)', '1 manzana verde, más láminas para decorar (Smoothie de Qi´ra)', '1 taza de zarzamora, congeladas, más dos cucharadas para decorar (Smoothie de Qi´ra)', '3/4 tazas de yogur, bebible de piña (Smoothie de Qi´ra)', 'al gusto de hielo']","['Para el smoothie de Chewie: smoothie de plátano y mango Licúa el plátano con el mango, la leche, el yogurt y hielo hasta obtener una mezcla homogénea y tersa. Sirve en un vaso y decora con mango en láminas y una rodaja de plátano.', 'Para el smoothie de Han: smoothie de naranja y fresa Escarcha el vaso pasando por miel y coco. A parte, licúa el jugo de naranja, las fresas, el yogurt de durazno sin azúcar, el colorante y hielos. Sirve en el vaso escarchado y decora con un abanico de fresa y hojas de menta.', 'Para el smoothie de Lando: de mora azul y avena Licúa la leche de coco, las moras, la avena, el yogurt, el colorante y los hielos. Sirve en un vaso y decora con moras y avena.', 'Para el smoothie de Qi’ra: de zarzamora y manzana Escarcha el vaso pasando por miel y polvo de nuez. Licúa la manzana con las zarzamoras, el yogurt y los hielos. Sirve en el vaso escarchado y decora con manzana y zarzamoras.']",https://cdn7.kiwilimon.com/brightcove/4057/4057.jpg
